Categories,Courses Name,Tenants,Difficulty Level,Course Rating,Course registered year,No.of Queries Searched
Business,New Technologies for Business Leaders,University of Colorado Boulder,Intermediate,3,2020,29
Business,Business Implications of AI: Full course,Imperial College London,Conversant,2,2017,46
Business,Business Analytics and Digital Media,University of California San Diego,Conversant,2,2009,47
Business,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",INSEAD,Intermediate,4,2016,39
Business,New Product Development For Small Businesses and Start-Ups,University of Illinois at Urbana-Champaign,Beginner,3,2014,2
Business,Business English: Management and Leadership,platform courses,Conversant,2,2019,50
Business,Business Opportunities and Risks in a Globalized Economy,platform courses,Intermediate,3,2009,38
Business,Business Model Canvas,Imperial College London,Beginner,2,2010,7
Business,Business Growth Strategy,The University of Melbourne,Beginner,2,2017,41
Business,Action-Driven Business Plan: From the ï¿½Classroomï¿½ to the World,The University of North Carolina at Chapel Hill,Beginner,3,2012,43
Business,Excel Skills for Business: Essentials,platform courses,Conversant,3,2020,50
Business,Management Skills for International Business,Saint Petersburg State University,Intermediate,5,2016,9
Business,Protecting Business Innovations via Copyright,platform courses,Advanced,3,2014,3
Business,Business Analytics for Decision Making,platform courses,Advanced,2,2010,43
Business,International Business II,University of Illinois at Urbana-Champaign,Beginner,3,2020,4
Business,Industrial Organization: Strategy and Competition in Business,The State University of New York,Intermediate,4,2014,40
Business,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course),Macquarie University,Beginner,2,2017,42
Business,International Business Capstone,Johns Hopkins University,Beginner,4,2014,49
Business,Business Analytics Executive Overview,University of Illinois at Urbana-Champaign,Beginner,2,2017,23
Business,Music Business Foundations,The Hong Kong University of Science and Technology,Beginner,5,2015,11
Business,Sustainable Business Enterprises,University of Colorado Boulder,Conversant,5,2012,25
Business,Business English: Meetings,Northwestern University,Advanced,3,2019,39
Business,Foundations of strategic business analytics,ESSEC Business School,Conversant,3,2017,31
Business,Case studies in business analytics with ACCENTURE,University of Colorado Boulder,Intermediate,4,2009,24
Business,Managerial Accounting: Tools for Facilitating and Guiding Business Decisions,University of London,Advanced,2,2013,19
Business,Federal Taxation II: Property Transactions of Business Owners and Shareholders,Macquarie University,Advanced,4,2016,12
Business,Deep Learning for Business,Copenhagen Business School,Advanced,5,2019,36
Business,Global Impact: Business Ethics,University of Minnesota,Conversant,3,2009,42
Business,Introduction to Cybersecurity for Business,Emory University,Advanced,2,2020,43
Business,Business Model Innovation for Sustainable Landscape Restoration,platform courses,Intermediate,3,2009,6
Business,Introduction to Business Analytics with R,University of Minnesota,Beginner,4,2015,36
Business,Design-Led Strategy: Design thinking for business strategy and entrepreneurship,University of Minnesota,Conversant,2,2010,49
Business,Business Applications of Hypothesis Testing and Confidence Interval Estimation,University System of Georgia,Conversant,5,2009,3
Business,Germanyan Business Law: Understanding the Fundamentals,Georgia Institute of Technology,Intermediate,5,2009,46
Business,Professional Skills for International Business,Lund University,Beginner,4,2012,18
Business,Driving business towards the Sustainable Development Goals,The George Washington University,Beginner,5,2014,47
Business,High-Impact Business Writing,IE Business School,Intermediate,2,2020,40
Business,Linear Regression for Business Statistics,University of London,Advanced,3,2019,6
Business,Music Business Foundations,Yale University,Intermediate,5,2016,28
Business,Business of Games and Entrepreneurship,University of Florida,Beginner,5,2017,6
Business,English for Effective Business Writing,Karlsruhe Institute for Technology,Intermediate,3,2017,15
Business,New Models of Business in Society,University of Alberta,Conversant,2,2010,50
Business,The Business of Social,ï¿½cole Polytechnique Fï¿½dï¿½rale de Lausanne,Advanced,5,2015,45
Business,High-Impact Business Writing,EIT Digital,Advanced,4,2020,46
Business,Capstone - Launch Your Own Business!,Ludwig-Maximilians-Universitï¿½t Mï¿½nchen (LMU),Intermediate,2,2014,25
Business,Better Business Writing in English,"University of Maryland, College Park",Advanced,2,2018,37
Business,Taxation of Business Entities I: Corporations,EIT Digital,Beginner,5,2010,5
Business,"Grow to Greatness: Smart Growth for Private Businesses, Part II",University of Minnesota,Advanced,5,2014,24
Business,Copyright Law in the Music Business,University of Geneva,Intermediate,2,2016,3242
Business,Copyright Law in the Music Business,University of Colorado System,Beginner,3,2020,44
Programming,"Programming Languages, Part A",Columbia University,Intermediate,2,2014,9
Programming,Parallel programming,Google,Beginner,3,2015,16
Programming,COBOL Programming with VSCode,Google Cloud,Beginner,3,2017,7627
Programming,Programming Mobile Applications for Android Handheld Systems: Part 2,platform courses,Beginner,2,2017,11
Programming,Introduction to Programming with MATLAB,University of Minnesota,Intermediate,2,2009,8051
Programming,Code Yourself! An Introduction to Programming,Wesleyan University,Advanced,5,2010,5
Programming,Intermediate Object-Oriented Programming for Unity Games,Columbia University,Beginner,4,2020,49
Programming,Programming with Scratch,University of Cape Town,Beginner,4,2012,34
Programming,Functional Programming in Scala Capstone,University of Geneva,Intermediate,5,2018,18
Programming,Introduction to Programming and Animation with Alice,platform courses,Intermediate,4,2019,4
Programming,Programming a Quantum Computer with Qiskit - IBM SDK,University of Illinois at Urbana-Champaign,Advanced,3,2012,21
Programming,Building AI Powered Chatbots Without Programming,University of Illinois at Urbana-Champaign,Beginner,2,2019,41
Programming,Building AI Powered Chatbots Without Programming,American Museum of Natural History,Intermediate,3,2015,50
Programming,Introduction to Programming in Swift 5,"University of California, Davis",Intermediate,5,2019,42
Programming,Information Visualization: Programming with D3.js,University of Virginia,Conversant,2,2018,8
Programming,C# Programming for Unity Game Development Capstone Project,Fundaï¿½ï¿½o Instituto de Administraï¿½ï¿½o,Intermediate,4,2009,11
Programming,Advanced R Programming,Saint Petersburg State University,Beginner,3,2019,13
Programming,Biology Meets Programming: Bioinformatics for Beginners,platform courses,Conversant,2,2019,7
Programming,Core Interaction Programming,Yonsei University,Advanced,4,2017,21
Programming,Practical SAS Programming and Certification Review,"University of Maryland, College Park",Conversant,4,2014,1852
Programming,Creative Programming for Digital Media & Mobile Apps,platform courses,Intermediate,5,2012,27
Programming,Genome Assembly Programming Challenge,University of Michigan,Intermediate,2,2012,30
Programming,R Programming,Johns Hopkins University,Beginner,3,2011,4
Programming,R Programming,Johns Hopkins University,Beginner,4,2020,7
Programming,"Programming Languages, Part B",Sapienza University of Rome,Intermediate,2,2016,9156
Programming,Getting Started with SAS Programming,California Institute of the Arts,Intermediate,4,2009,28
Programming,Introduction to Computer Programming,platform courses,Advanced,4,2017,29
Programming,Programming for the Internet of Things Project,platform courses,Advanced,3,2014,25
Programming,Basic System Programming on IBM Z,University of Colorado System,Conversant,2,2011,4
Programming,Learn Object Oriented Programming With C++,University of Illinois at Urbana-Champaign,Intermediate,3,2010,7
Programming,Julia Scientific Programming,National Research University Higher School of Economics,Conversant,3,2009,23
Programming,C++ Decision Programming,University of Colorado System,Intermediate,3,2019,30
Programming,Introduction and Programming with IoT Boards,Exploratorium,Conversant,3,2019,22
Programming,Programming Mobile Applications for Android Handheld Systems: Part 1,HEC Paris,Intermediate,2,2018,18
Programming,Functional Programming Principles in Scala,University of Colorado System,Advanced,3,2017,22
Programming,Basic Cryptography and Programming with Crypto API,University of Illinois at Urbana-Champaign,Conversant,4,2016,40
Programming,Application Systems Programming,ï¿½cole Polytechnique Fï¿½dï¿½rale de Lausanne,Intermediate,3,2013,15
Programming,Computer Science: Programming with a Purpose,Duke University,Advanced,4,2019,40
Programming,Doing More with SAS Programming,Icahn School of Medicine at Mount Sinai,Beginner,3,2016,31
Programming,Mastering Programming with MATLAB,University of London,Advanced,5,2014,2575
Programming,Identifying Security Vulnerabilities in C/C++Programming,DeepLearning.AI,Conversant,5,2009,17
Programming,"Programming Languages, Part C",EDHEC Business School,Beginner,2,2010,29
Programming,"Programming Languages, Part A",DeepLearning.AI,Beginner,2,2012,34
Programming,Parallel programming,platform courses,Advanced,5,2012,34
Programming,COBOL Programming with VSCode,Berklee College of Music,Advanced,2,2011,40
Programming,Programming Mobile Applications for Android Handheld Systems: Part 2,Berklee College of Music,Advanced,2,2009,14
Programming,Introduction to Programming with MATLAB,SV Academy,Conversant,4,2009,4534
Programming,Code Yourself! An Introduction to Programming,Princeton University,Beginner,2,2020,32
Programming,Intermediate Object-Oriented Programming for Unity Games,University of Michigan,Beginner,3,2020,40
Programming,Programming with Scratch,platform courses,Beginner,5,2012,42
Programming,Functional Programming in Scala Capstone,CertNexus,Beginner,3,2015,25
Programming,Introduction to Programming and Animation with Alice,platform courses,Beginner,4,2017,4
Programming,Programming a Quantum Computer with Qiskit - IBM SDK,University of California San Diego,Advanced,2,2019,26
Programming,Building AI Powered Chatbots Without Programming,Macquarie University,Intermediate,2,2018,38
Programming,Building AI Powered Chatbots Without Programming,Erasmus University Rotterdam,Conversant,2,2015,14
Programming,Introduction to Programming in Swift 5,The State University of New York,Conversant,2,2018,37
Programming,Information Visualization: Programming with D3.js,University of Colorado System,Conversant,3,2010,6
Programming,C# Programming for Unity Game Development Capstone Project,"University of California, Davis",Conversant,4,2010,8
Programming,Advanced R Programming,University of Houston,Conversant,4,2020,12
Programming,Biology Meets Programming: Bioinformatics for Beginners,EDHEC Business School,Conversant,2,2018,39
Programming,Core Interaction Programming,platform courses,Advanced,3,2015,30
Programming,Practical SAS Programming and Certification Review,platform courses,Beginner,4,2014,39
