course,user_registration_year,id_user,user_profile,region,course_level,age_band,num_of_prev_attempts,studied_credits,qualification,final_result,course_registration_in_days,course_unregistration_in_days,course_present_in_platform_in_days,module_used_by_user_in_days,total_no_of_times_module_opened,activities_engaged_wrt_modules,total_clicks,projects_completed,average_assessment_score,queries,Hrabsence,Consultations,Attedance,Tenants,Recommend_course_priority,Are_you_Happy_with_course,Projects_in_the_course,Pending_projects,Category
Artificial Intelligence,2012,582160,Professional,Buckingham,Advanced,0-35,0,60,Graduate,Fail,-114,261,375,261,43,222,683,43,70.33333333,Python,56,20,Extremabsence,Coursera,Very High ,1,280,237,
Artificial Intelligence,2012,584591,Professional,Norfolk,Beginner,0-35,0,120,Post Graduate,Withdrawn,-114,94,208,261,31,198,608,14,69,Data Science,56,2,Extremabsence,Byjus,Medium,0,276,262,
Artificial Intelligence,2012,588013,Professional,Hampshire,Intermediate,0-35,0,60,Graduate,Withdrawn,-114,41,155,261,20,147,390,14,75,Artificial Intelligence,56,20,Extremabsence,Unacademy,High,0,253,239,
Artificial Intelligence,2014,656073,Student,Leicester,Intermediate,35-55,0,60,Graduate,Withdrawn,-114,213,327,262,33,157,295,71,77.2,Data Science,56,2,Extremabsence,Vedantu,Low,1,297,226,
Artificial Intelligence,2014,675638,Professional, Oxfordshire,Beginner,0-35,0,120,Graduate,Withdrawn,-114,11,125,262,7,18,32,0,0,Artificial Intelligence,56,20,Extremabsence,Embibe,Very Low,1,260,260,
Artificial Intelligence,2014,657209,Professional, Oxfordshire,Advanced,0-35,0,60,Graduate,Withdrawn,-114,164,278,269,73,420,1680,60,94.33333333,Machine learning,56,20,Extremabsence,Toppr,Very High ,0,228,168,
Artificial Intelligence,2012,582080,Student,Cheshire,Intermediate,35-55,0,60,Graduate,Fail,-114,268,382,268,9,82,188,8,74,Python,56,2,Extremabsence,Brainly,Medium,0,257,249,
Artificial Intelligence,2012,586543,Student,Surrey,Advanced,0-35,0,180,Graduate,Withdrawn,-114,56,170,268,10,63,192,8,40,Data Science,56,20,Extremabsence,Class Plus,High,1,249,241,
Artificial Intelligence,2012,587369,Student,Buckingham,Beginner,35-55,0,60,Graduate,Fail,-114,268,382,268,54,418,1626,31,93,Artificial Intelligence,56,2,Extremabsence,EduKart,Low,1,215,184,
Artificial Intelligence,2014,649547,Student, Oxfordshire,Beginner,0-35,0,60,Graduate,Withdrawn,-114,86,200,269,6,32,74,0,0,Data Science,56,20,Extremabsence,WizIQ,Very Low,0,271,271,
Artificial Intelligence,2014,674478,Professional,Scotland,Beginner,0-35,0,120,Graduate,Fail,-114,269,383,269,55,337,1115,23,58.33333333,Artificial Intelligence,56,2,Extremabsence,Udemy,Very High ,0,223,200,
Artificial Intelligence,2014,674594,Student,Ireland,Advanced,0-35,0,60,Graduate,Fail,-114,269,383,269,49,352,1479,31,77,Machine learning,56,20,Extremabsence,Coursera,Medium,1,277,246,
Artificial Intelligence,2011,531427,Professional,London ,Intermediate,0-35,0,120,Graduate,Fail,-113,240,353,240,10,44,105,67,72.875,Python,56,2,Extremabsence,Byjus,High,1,238,171,
Artificial Intelligence,2011,532668,Professional,Yorkshire Region,Beginner,0-35,0,60,Graduate,Fail,-113,240,353,240,1,7,14,0,0,Data Science,56,20,Extremabsence,Unacademy,Low,0,213,213,
Artificial Intelligence,2012,2509297,Professional, Oxfordshire,Beginner,0-35,0,240,Graduate,Withdrawn,-113,51,164,268,0,0,0,0,0,Artificial Intelligence,56,20,Extremabsence,Vedantu,Very Low,0,273,273,
Artificial Intelligence,2013,115452,Professional,Wales,Beginner,0-35,1,120,Graduate,Fail,-113,234,347,234,69,271,590,75,91.22222222,Data Science,56,2,Extremabsence,Embibe,Very High ,0,284,209,
Artificial Intelligence,2013,262294,Professional,Singapore,Beginner,0-35,3,120,Post Graduate,Fail,-113,234,347,234,10,30,93,0,0,Artificial Intelligence,56,20,Extremabsence,Toppr,Medium,0,265,265,
Artificial Intelligence,2014,620243,Student,Cheshire,Beginner,0-35,1,90,Graduate,Fail,-113,269,382,269,20,82,253,60,64.16666667,Machine learning,56,2,Extremabsence,Brainly,High,0,246,186,
Artificial Intelligence,2014,622096,Student,Norfolk,Intermediate,35-55,0,60,Post Graduate,Withdrawn,-113,118,231,269,29,106,443,30,74.33333333,Python,56,20,Extremabsence,Class Plus,Low,0,272,242,
Artificial Intelligence,2012,590402,Student,Norfolk,Beginner,35-55,0,60,Graduate,Fail,-113,261,374,261,16,88,234,14,17,Data Science,56,2,Extremabsence,EduKart,Very Low,1,214,200,
Artificial Intelligence,2012,590420,Student,Hampshire,Beginner,0-35,0,90,Graduate,Fail,-113,261,374,261,4,27,53,0,0,Artificial Intelligence,56,20,Extremabsence,WizIQ,Very High ,0,269,269,
Artificial Intelligence,2014,647604,Professional,Surrey,Beginner,0-35,0,240,Post Graduate,Fail,-113,262,375,262,19,47,120,71,47.4,Data Science,56,20,Extremabsence,Udemy,Medium,1,230,159,
Artificial Intelligence,2014,656079,Professional, Oxfordshire,Intermediate,0-35,0,90,Graduate,Withdrawn,-113,65,178,262,11,67,153,29,57.5,Artificial Intelligence,56,2,Extremabsence,Coursera,High,1,233,204,
Artificial Intelligence,2014,647043,Student,Scotland,Intermediate,0-35,0,60,Graduate,Fail,-113,269,382,269,64,251,1121,80,69.25,Machine learning,56,20,Extremabsence,Byjus,Low,1,252,172,
Artificial Intelligence,2014,648834,Student,Norfolk,Advanced,0-35,0,60,Graduate,Withdrawn,-113,29,142,269,13,85,460,0,0,Python,56,2,Extremabsence,Unacademy,Very Low,1,239,239,
Artificial Intelligence,2014,649200,Student,Buckingham,Advanced,0-35,0,90,Graduate,Withdrawn,-113,32,145,269,10,32,221,0,0,Data Science,56,20,Extremabsence,Vedantu,Very High ,1,279,279,
Artificial Intelligence,2014,651915,Student,Cheshire,Intermediate,0-35,0,90,Graduate,Withdrawn,-113,16,129,269,5,9,20,0,0,Artificial Intelligence,56,2,Extremabsence,Embibe,Medium,1,283,283,
Artificial Intelligence,2014,645407,Student, Oxfordshire,Beginner,0-35,0,60,Graduate,Withdrawn,-113,24,137,269,6,19,34,0,0,Data Science,56,20,Extremabsence,Toppr,High,1,247,247,
Artificial Intelligence,2014,653206,Student,London ,Intermediate,0-35,0,240,Graduate,Withdrawn,-113,69,182,269,7,16,18,0,0,Artificial Intelligence,56,2,Extremabsence,Brainly,Low,1,275,275,
Artificial Intelligence,2014,656519,Student,Surrey,Beginner,0-35,0,120,Post Graduate,Withdrawn,-113,12,125,269,0,0,0,0,0,Machine learning,56,20,Extremabsence,Class Plus,Very Low,1,218,218,
Artificial Intelligence,2014,656800,Student, Oxfordshire,Beginner,0-35,0,240,Graduate,Withdrawn,-113,12,125,269,26,171,443,15,80,Python,56,2,Extremabsence,EduKart,Very High ,1,254,239,
Artificial Intelligence,2014,647406,Student,Scotland,Beginner,0-35,0,120,Graduate,Withdrawn,-112,12,124,269,17,63,441,20,64,Data Science,56,20,Extremabsence,WizIQ,Medium,0,295,275,
Artificial Intelligence,2014,648833,Student,Hampshire,Intermediate,0-35,0,210,Graduate,Withdrawn,-112,12,124,269,2,8,22,0,0,Artificial Intelligence,56,2,Extremabsence,Udemy,High,1,223,223,
Artificial Intelligence,2014,674651,Student,Scotland,Beginner,0-35,0,60,Graduate,Withdrawn,-112,186,298,262,81,347,726,71,62,Data Science,56,2,Extremabsence,Coursera,Low,1,244,173,
Artificial Intelligence,2014,647005,Student, Oxfordshire,Beginner,0-35,0,60,Graduate,Withdrawn,-112,12,124,269,34,254,929,23,87,Artificial Intelligence,56,2,Extremabsence,Byjus,Very Low,0,263,240,
Artificial Intelligence,2014,674935,Student,Norfolk,Intermediate,0-35,0,90,Graduate,Withdrawn,-112,269,381,269,0,0,0,0,0,Artificial Intelligence,56,20,Extremabsence,Unacademy,Very High ,1,259,259,
Artificial Intelligence,2011,533969,Professional,Surrey,Intermediate,0-35,0,60,Graduate,Fail,-111,240,351,240,6,28,72,8,70,Python,56,2,Extremabsence,Vedantu,Medium,1,224,216,
Artificial Intelligence,2011,533996,Professional,Hampshire,Intermediate,35-55,0,60,Graduate,Withdrawn,-111,90,201,240,30,211,560,25,79.66666667,Python,56,20,Extremabsence,Embibe,High,1,238,213,
Artificial Intelligence,2013,382877,Professional,Cheshire,Beginner,0-35,0,60,Graduate,Withdrawn,-111,2,113,234,2,25,42,0,0,Python,56,2,Extremabsence,Toppr,Low,1,217,217,
Artificial Intelligence,2013,304607,Professional,London ,Intermediate,35-55,0,60,Graduate,Fail,-110,234,344,234,55,145,238,42,82.8,Python,56,2,Extremabsence,Brainly,Very Low,1,266,224,
Artificial Intelligence,2013,305373,Professional,London ,Intermediate,0-35,0,150,Post Graduate,Fail,-110,234,344,234,32,127,320,58,87.42857143,Artificial Intelligence,56,20,Extremabsence,Class Plus,Very High ,0,215,157,
Artificial Intelligence,2011,527659,Professional,Scotland,Advanced,0-35,0,60,Graduate,Fail,-109,240,349,240,3,23,63,25,52.66666667,Python,56,2,Extremabsence,EduKart,Medium,1,214,189,
Artificial Intelligence,2011,530398,Professional,London ,Intermediate,35-55,1,120,Graduate,Withdrawn,-109,14,123,240,2,4,5,0,0,Data Science,56,20,Extremabsence,WizIQ,High,1,256,256,
Artificial Intelligence,2012,1018682,Professional,Hampshire,Advanced,35-55,0,120,Post Graduate,Fail,-109,268,377,268,0,0,0,0,0,Artificial Intelligence,56,20,Extremabsence,Udemy,Low,1,273,273,
Artificial Intelligence,2012,2691566,Professional,Hampshire,Intermediate,0-35,0,60,Graduate,Fail,-109,268,377,268,17,79,206,92,68,Data Science,56,2,Extremabsence,Coursera,Very Low,1,259,167,
Artificial Intelligence,2014,587881,Student,Hampshire,Advanced,0-35,0,60,Graduate,Fail,-109,269,378,269,10,55,164,10,89,Artificial Intelligence,56,20,Extremabsence,Byjus,Very High ,0,257,247,
Artificial Intelligence,2012,561905,Professional,Yorkshire Region,Advanced,35-55,0,60,Graduate,Withdrawn,-109,206,315,261,58,359,947,71,52.8,Machine learning,56,2,Extremabsence,Unacademy,Medium,1,282,211,
Artificial Intelligence,2012,574099,Student,Hampshire,Intermediate,35-55,0,60,Graduate,Withdrawn,-109,163,272,261,46,183,439,57,62.5,Python,56,20,Extremabsence,Vedantu,High,0,283,226,
Artificial Intelligence,2012,575493,Student,Buckingham,Intermediate,0-35,0,120,Graduate,Withdrawn,-109,230,339,261,146,646,1818,86,73.33333333,Data Science,56,2,Extremabsence,Embibe,Low,0,211,125,
Artificial Intelligence,2012,580441,Student, Oxfordshire,Beginner,35-55,0,60,Graduate,Fail,-109,261,370,261,11,62,168,14,70,Artificial Intelligence,56,20,Extremabsence,Toppr,Very Low,1,278,264,
Artificial Intelligence,2012,586609,Student, Oxfordshire,Advanced,0-35,0,60,Graduate,Withdrawn,-109,164,273,261,29,177,416,29,71,Data Science,56,2,Extremabsence,Brainly,Very High ,1,207,178,
Artificial Intelligence,2012,590951,Professional,Buckingham,Intermediate,0-35,0,60,Graduate,Fail,-109,261,370,261,5,25,58,0,0,Artificial Intelligence,56,20,Extremabsence,Class Plus,Medium,1,291,291,
Artificial Intelligence,2014,655558,Student,Scotland,Advanced,0-35,0,120,Graduate,Withdrawn,-109,87,196,269,13,58,285,20,70,Machine learning,56,2,Extremabsence,EduKart,High,1,270,250,
Artificial Intelligence,2012,588914,Student,Yorkshire Region,Intermediate,0-35,0,90,Graduate,Fail,-109,268,377,268,23,174,539,23,42,Python,56,20,Extremabsence,WizIQ,Low,0,252,229,
Artificial Intelligence,2012,589441,Student,Yorkshire Region,Beginner,0-35,0,90,Graduate,Withdrawn,-109,228,337,268,78,506,1963,38,58.4,Data Science,56,2,Extremabsence,Udemy,Very Low,1,232,194,
Artificial Intelligence,2014,631438,Student,Scotland,Intermediate,0-35,0,60,Graduate,Fail,-109,269,378,269,16,115,274,15,83,Artificial Intelligence,56,2,Extremabsence,Coursera,Very High ,1,228,213,
Artificial Intelligence,2014,637788,Student,Surrey,Beginner,0-35,0,60,Post Graduate,Fail,-109,269,378,269,14,113,248,15,67,Data Science,56,20,Extremabsence,Byjus,Medium,0,228,213,
Artificial Intelligence,2014,642560,Student,Wales,Advanced,0-35,0,60,Graduate,Withdrawn,-109,10,119,269,1,1,2,0,0,Artificial Intelligence,56,2,Extremabsence,Unacademy,High,0,291,291,
Artificial Intelligence,2013,609365,Professional, Oxfordshire,Beginner,0-35,0,30,Graduate,Fail,-109,241,350,241,1,5,5,0,0,Machine learning,56,20,Extremabsence,Vedantu,Low,0,277,277,
Artificial Intelligence,2012,2044036,Professional,Yorkshire Region,Intermediate,35-55,2,60,Graduate,Fail,-108,268,376,268,3,20,62,33,69,Python,56,20,Extremabsence,Embibe,Very Low,0,255,222,
Artificial Intelligence,2012,2153026,Professional,Surrey,Intermediate,0-35,0,60,Graduate,Withdrawn,-108,102,210,268,16,76,277,33,82.75,Data Science,56,2,Extremabsence,Toppr,Very High ,0,228,195,
Artificial Intelligence,2014,596441,Student,London ,Intermediate,0-35,0,60,Graduate,Withdrawn,-108,39,147,269,5,27,122,10,11,Artificial Intelligence,56,2,Extremabsence,Brainly,Medium,1,285,275,
Artificial Intelligence,2014,600814,Student,Leicester,Intermediate,35-55,1,90,Graduate,Fail,-108,269,377,269,64,381,1190,80,60.625,Data Science,56,20,Extremabsence,Class Plus,High,0,218,138,
Artificial Intelligence,2014,606182,Student,London ,Beginner,35-55,0,60,Graduate,Withdrawn,-108,269,377,269,4,15,29,0,0,Artificial Intelligence,56,2,Extremabsence,EduKart,Low,1,288,288,
Artificial Intelligence,2014,617327,Professional,Hampshire,Beginner,0-35,0,60,Graduate,Withdrawn,-108,164,272,269,7,28,63,20,24.5,Machine learning,56,20,Extremabsence,WizIQ,Very Low,0,202,182,
Artificial Intelligence,2014,630013,Student,Surrey,Intermediate,0-35,0,60,Graduate,Fail,-108,269,377,269,81,392,1211,90,62.33333333,Python,56,2,Extremabsence,Udemy,Very High ,0,216,126,
Artificial Intelligence,2014,648606,Professional,Surrey,Intermediate,0-35,0,120,Graduate,Withdrawn,-108,9,117,269,8,65,250,0,0,Data Science,56,20,Extremabsence,Coursera,Medium,1,259,259,
Artificial Intelligence,2014,648237,Student,Scotland,Intermediate,0-35,0,60,Graduate,Fail,-108,262,370,262,0,0,0,0,0,Artificial Intelligence,56,20,Extremabsence,Byjus,High,0,231,231,
Artificial Intelligence,2014,654125,Student,Norfolk,Advanced,0-35,0,30,Graduate,Fail,-108,269,377,269,34,171,657,40,90,Data Science,56,2,Extremabsence,Unacademy,Low,1,259,219,
Artificial Intelligence,2014,656553,Student,Wales,Advanced,0-35,0,60,Graduate,Fail,-108,269,377,269,66,236,2121,60,60,Artificial Intelligence,56,20,Extremabsence,Vedantu,Very Low,1,230,170,
Artificial Intelligence,2014,675442,Student,Hampshire,Intermediate,0-35,0,60,Graduate,Fail,-108,269,377,269,8,56,290,20,62,Artificial Intelligence,56,2,Extremabsence,Embibe,Very High ,0,217,197,
Artificial Intelligence,2014,675663,Student,Surrey,Advanced,0-35,0,30,Graduate,Fail,-108,269,377,269,37,148,765,80,79.25,Python,56,20,Extremabsence,Toppr,Medium,0,276,196,
Artificial Intelligence,2012,583236,Student,Scotland,Beginner,0-35,0,60,Graduate,Fail,-108,268,376,268,22,158,1030,85,59.72727273,Python,56,2,Extremabsence,Brainly,High,1,258,173,
Artificial Intelligence,2012,587308,Student,Scotland,Beginner,0-35,0,60,Graduate,Fail,-108,268,376,268,5,9,16,0,0,Python,56,20,Extremabsence,Class Plus,Low,1,224,224,
Artificial Intelligence,2012,589099,Student,Norfolk,Beginner,0-35,0,90,Graduate,Fail,-108,268,376,268,24,159,488,31,84.5,Python,56,2,Extremabsence,EduKart,Very Low,0,207,176,
Artificial Intelligence,2012,590128,Student,Wales,Advanced,0-35,0,120,Graduate,Fail,-108,268,376,268,7,39,100,8,82,Artificial Intelligence,56,20,Extremabsence,WizIQ,Very High ,0,253,245,
Artificial Intelligence,2013,615085,Professional, Oxfordshire,Intermediate,0-35,0,30,Graduate,Fail,-108,241,349,241,8,32,81,10,69,Artificial Intelligence,56,2,Extremabsence,Udemy,Medium,0,264,254,
Artificial Intelligence,2013,615103,Professional, Oxfordshire,Intermediate,0-35,0,30,Graduate,Fail,-108,241,349,241,19,88,185,90,47.11111111,Machine learning,56,20,Extremabsence,Coursera,High,0,253,163,
Artificial Intelligence,2011,478317,Professional,Singapore,Intermediate,0-35,1,120,Graduate,Withdrawn,-107,223,330,240,160,1081,3637,75,75.11111111,Python,56,2,Extremabsence,Byjus,Low,1,237,162,
Artificial Intelligence,2011,534713,Professional,Leicester,Advanced,0-35,0,120,Graduate,Withdrawn,-107,18,125,240,0,0,0,0,0,Data Science,56,20,Extremabsence,Unacademy,Very Low,1,239,239,
Artificial Intelligence,2013,140719,Professional,Cheshire,Intermediate,0-35,1,240,Graduate,Fail,-107,234,341,234,32,144,260,83,69,Artificial Intelligence,56,20,Extremabsence,Vedantu,Very High ,1,288,205,
Artificial Intelligence,2013,352009,Student,Singapore,Advanced,35-55,0,60,Graduate,Fail,-107,234,341,234,5,13,16,0,0,Data Science,56,2,Extremabsence,Embibe,Medium,1,229,229,
Artificial Intelligence,2013,354560,Professional,Yorkshire Region,Intermediate,0-35,1,120,Graduate,Withdrawn,-107,2,109,234,0,0,0,0,0,Artificial Intelligence,56,20,Extremabsence,Toppr,High,0,238,238,
Artificial Intelligence,2014,603302,Student,Surrey,Intermediate,0-35,0,90,Post Graduate,Withdrawn,-107,94,201,269,56,267,800,30,80.33333333,Machine learning,56,2,Extremabsence,Brainly,Low,1,240,210,
Artificial Intelligence,2012,590921,Professional,Buckingham,Advanced,0-35,0,90,Graduate,Fail,-107,261,368,261,120,685,1454,71,87.6,Python,56,2,Extremabsence,Class Plus,Very Low,1,213,142,
Artificial Intelligence,2012,591650,Student,Norfolk,Intermediate,0-35,0,120,Graduate,Withdrawn,-107,169,276,261,20,101,217,14,66,Data Science,56,20,Extremabsence,EduKart,Very High ,0,281,267,
Artificial Intelligence,2012,591845,Professional,Norfolk,Beginner,0-35,0,120,Graduate,Withdrawn,-107,32,139,261,7,24,34,0,0,Artificial Intelligence,56,2,Extremabsence,WizIQ,Medium,0,205,205,
Artificial Intelligence,2014,655834,Professional,Surrey,Intermediate,0-35,0,120,Graduate,Fail,-107,262,369,262,64,293,718,100,60.57142857,Data Science,56,2,Extremabsence,Udemy,High,1,223,123,
Artificial Intelligence,2014,649310,Student,Norfolk,Intermediate,0-35,0,60,Graduate,Fail,-107,269,376,269,4,11,18,0,0,Artificial Intelligence,56,2,Extremabsence,Coursera,Low,0,261,261,
Artificial Intelligence,2014,651384,Student,Norfolk,Intermediate,0-35,0,60,Graduate,Withdrawn,-107,12,119,269,1,1,1,0,0,Machine learning,56,20,Extremabsence,Byjus,Very Low,1,284,284,
Artificial Intelligence,2012,583149,Student,Surrey,Intermediate,0-35,0,60,Graduate,Fail,-107,268,375,268,33,215,541,38,74,Python,56,20,Extremabsence,Unacademy,Very High ,0,212,174,
Artificial Intelligence,2012,586281,Professional,Yorkshire Region,Beginner,0-35,0,90,Graduate,Withdrawn,-107,130,237,268,68,660,3245,23,74.66666667,Data Science,56,2,Extremabsence,Vedantu,Medium,0,233,210,
Artificial Intelligence,2012,587195,Student, Oxfordshire,Intermediate,0-35,0,240,Post Graduate,Withdrawn,-107,53,160,268,5,10,18,0,0,Artificial Intelligence,56,20,Extremabsence,Embibe,High,1,290,290,
Artificial Intelligence,2012,587462,Student,Norfolk,Basic,0-35,0,120,Graduate,Fail,-107,268,375,268,45,203,486,31,73.25,Data Science,56,2,Extremabsence,Toppr,Low,1,272,241,
Artificial Intelligence,2014,675613,Student,Cheshire,Beginner,0-35,0,90,Graduate,Withdrawn,-107,269,376,269,0,0,0,0,0,Artificial Intelligence,56,2,Extremabsence,Brainly,Very Low,1,219,219,
Artificial Intelligence,2011,500719,Student,Wales,Advanced,0-35,0,60,Graduate,Withdrawn,-106,74,180,240,61,360,1107,25,77,Machine learning,56,20,Extremabsence,Class Plus,Very High ,0,216,191,
Artificial Intelligence,2011,515130,Professional,London ,Advanced,0-35,1,120,Graduate,Fail,-106,240,346,240,6,28,47,0,0,Python,56,2,Extremabsence,EduKart,Medium,0,241,241,
Artificial Intelligence,2011,530153,Professional,Scotland,Intermediate,35-55,0,60,Graduate,Fail,-106,240,346,240,20,146,404,25,80.33333333,Data Science,56,20,Extremabsence,WizIQ,High,0,202,177,
Artificial Intelligence,2014,624860,Student, Oxfordshire,Advanced,0-35,0,30,Graduate,Withdrawn,-106,87,193,269,18,65,239,10,72,Artificial Intelligence,56,20,Extremabsence,Udemy,Low,0,236,226,
Artificial Intelligence,2014,638243,Student,Norfolk,Intermediate,0-35,0,120,Post Graduate,Withdrawn,-106,31,137,269,14,48,183,10,67,Data Science,56,2,Extremabsence,Coursera,Very Low,0,277,267,
Artificial Intelligence,2014,643434,Student,Norfolk,Beginner,35-55,0,60,Post Graduate,Withdrawn,-106,164,270,269,32,121,455,30,44.66666667,Artificial Intelligence,56,20,Extremabsence,Byjus,Very High ,0,271,241,
Artificial Intelligence,2014,645939,Student,Scotland,Intermediate,0-35,0,120,Graduate,Withdrawn,-106,30,136,269,26,127,428,10,78,Machine learning,56,2,Extremabsence,Unacademy,Medium,1,243,233,
Artificial Intelligence,2012,553832,Professional,London ,Beginner,0-35,0,60,Graduate,Fail,-106,261,367,261,38,221,761,29,64.5,Python,56,20,Extremabsence,Vedantu,High,1,216,187,
Artificial Intelligence,2012,576492,Student,Leicester,Beginner,0-35,0,60,Graduate,Fail,-106,261,367,261,22,105,286,14,49,Data Science,56,2,Extremabsence,Embibe,Low,1,208,194,
